,city_trgt_label_enc,Age_bucket_label_enc,sex_label_enc,social_class_label_enc,primary_busn_label_enc,secondary_business_label_enc,annual_income_bucket_label_enc,monthly_expenses_bucket_label_enc,old_dependents,young_dependents,home_ownership,type_of_house_label_enc,occupants_count,house_area_bucket_label_enc,sanitary_availability,water_availabity,loan_purpose_label_enc,loan_tenure_bucket_label_enc,loan_installments_bucket_label_enc
28586,18,1,0,1,15,0,4,1,0,2,1.0,2,4,2,1.0,1.0,17,0,1
32604,17,0,1,1,14,2,4,1,0,1,1.0,2,3,2,1.0,1.0,1,0,0
16285,1,1,0,3,20,1,3,1,0,1,1.0,3,1,1,0.0,0.5,28,0,0
20526,13,1,0,1,20,0,4,1,0,3,1.0,2,5,1,0.0,1.0,28,0,0
19326,1,1,0,3,6,2,4,1,0,2,1.0,3,2,2,0.0,0.5,2,0,0
6801,11,1,0,3,13,1,3,0,0,2,1.0,3,4,1,1.0,0.5,21,0,0
39976,14,1,0,1,20,0,3,1,0,0,1.0,3,1,1,1.0,1.0,12,0,0
26923,13,1,0,4,20,0,5,0,0,0,1.0,1,2,1,1.0,1.0,28,0,0
17067,12,1,1,3,20,0,3,0,0,0,1.0,3,1,2,1.0,1.0,5,0,0
1191,10,1,0,1,13,2,3,1,0,3,1.0,2,3,1,1.0,0.5,21,0,0
35147,16,1,0,1,29,0,4,1,0,0,1.0,2,5,1,0.0,1.0,14,0,0
36266,11,1,0,3,32,0,4,0,0,1,1.0,3,4,2,1.0,0.5,3,0,0
30949,14,1,0,3,6,0,3,0,0,2,1.0,3,4,2,1.0,1.0,2,0,0
14986,11,1,0,0,20,0,1,1,0,2,1.0,2,4,1,1.0,0.5,15,0,1
9683,11,1,0,4,20,0,0,1,0,0,1.0,0,0,0,0.0,0.0,17,0,0
25625,11,1,1,1,27,0,3,1,0,0,1.0,2,3,2,0.0,1.0,3,0,0
23717,18,1,0,1,15,0,4,1,0,2,1.0,2,4,2,1.0,1.0,17,0,1
27227,11,1,0,3,30,0,3,0,0,0,1.0,3,4,2,1.0,0.5,1,0,0
24999,16,0,0,1,20,4,3,0,0,0,1.0,2,2,2,0.0,1.0,14,0,0
21609,18,0,0,1,15,0,2,1,0,2,1.0,2,4,1,1.0,1.0,17,0,1
31335,17,1,0,0,14,2,4,1,0,0,1.0,1,3,2,1.0,1.0,1,0,0
6863,14,0,0,3,30,0,2,1,0,3,1.0,3,2,1,1.0,0.5,1,0,0
5849,11,1,0,0,20,4,1,1,0,2,1.0,3,4,1,1.0,0.5,28,0,0
6447,2,1,0,2,20,4,2,1,0,0,1.0,3,2,1,1.0,0.5,0,0,0
24449,1,0,0,3,6,0,3,1,0,0,1.0,3,2,2,0.0,0.5,2,0,0
27528,18,1,0,1,20,0,4,1,0,0,1.0,2,3,2,1.0,1.0,17,0,1
12441,11,1,0,4,20,0,0,1,0,0,1.0,1,0,0,0.0,0.0,27,0,0
14052,13,1,0,2,26,0,5,1,0,3,1.0,1,5,1,0.0,1.0,13,0,0
19452,11,0,0,0,20,0,1,1,0,0,1.0,2,3,1,1.0,0.5,15,0,1
14496,11,1,0,1,27,0,4,1,0,2,1.0,2,2,2,1.0,1.0,3,0,0
5649,7,1,0,0,27,0,4,1,0,2,1.0,1,2,1,1.0,0.5,3,0,1
24019,8,1,0,1,22,0,2,1,0,2,1.0,3,4,1,1.0,0.5,21,0,1
15642,18,0,0,1,15,0,3,1,0,1,1.0,2,3,1,1.0,1.0,17,0,1
27950,14,1,0,1,20,0,3,0,0,0,1.0,3,2,1,1.0,1.0,5,0,0
383,14,0,0,3,20,0,3,1,0,2,1.0,2,1,1,1.0,0.5,1,0,0
4289,11,1,0,3,20,1,3,1,0,2,1.0,2,5,2,1.0,0.5,12,0,0
35735,11,1,0,3,20,0,4,0,0,1,1.0,3,3,2,1.0,0.5,3,0,0
38836,11,1,0,3,14,0,5,1,0,2,1.0,2,5,1,1.0,1.0,1,0,0
35713,1,1,0,1,29,0,3,0,0,2,1.0,3,2,1,0.0,0.5,14,0,0
5431,11,0,0,0,12,0,3,1,0,2,1.0,2,1,1,1.0,0.5,28,0,0
31245,11,0,0,1,27,0,3,1,0,1,1.0,2,1,1,1.0,1.0,3,0,0
28168,1,0,0,3,6,0,3,1,0,1,1.0,3,1,2,0.0,0.5,2,0,0
5055,10,1,0,3,20,0,4,1,0,0,1.0,2,2,1,1.0,0.5,21,0,0
8125,14,0,0,4,14,0,0,0,0,0,1.0,2,0,0,0.0,0.0,1,0,0
39472,11,1,0,1,20,0,4,1,0,0,1.0,2,3,1,0.0,0.5,14,0,0
35727,11,1,0,3,20,0,4,0,0,3,1.0,3,5,2,1.0,0.5,17,0,0
10675,11,1,0,4,20,0,0,0,0,0,1.0,3,0,0,0.0,0.0,4,0,0
29235,11,1,1,1,29,1,4,1,0,2,1.0,3,4,2,1.0,1.0,14,0,0
22290,18,1,0,1,15,0,2,1,0,2,1.0,2,4,2,1.0,1.0,17,0,1
12079,11,1,0,4,20,0,0,1,0,0,1.0,3,0,0,0.0,0.0,1,0,0
3706,9,1,0,4,27,0,4,1,0,2,1.0,1,4,1,1.0,0.5,3,0,1
33625,14,1,0,0,20,0,4,1,0,3,1.0,3,4,2,1.0,1.0,2,0,0
17553,7,1,0,3,20,0,4,1,0,0,1.0,2,2,1,1.0,1.0,14,0,1
1113,11,1,0,1,20,3,3,1,0,1,1.0,1,3,2,1.0,0.5,2,0,0
33723,20,1,0,2,27,2,4,1,0,0,1.0,2,3,2,1.0,1.0,3,0,0
13291,11,1,0,2,20,0,3,1,0,3,1.0,1,5,2,1.0,1.0,10,0,0
37757,11,0,0,1,20,0,3,1,0,2,1.0,2,4,2,0.0,0.5,31,1,1
27587,5,1,0,3,20,0,3,1,0,2,1.0,3,4,2,1.0,0.5,7,0,0
7435,11,1,0,2,27,0,2,1,0,2,1.0,1,4,2,1.0,0.5,3,0,0
26937,13,0,0,2,25,0,5,1,0,1,1.0,1,3,1,0.0,0.5,3,0,0
31299,11,0,0,3,27,0,3,1,0,1,1.0,1,1,1,1.0,1.0,3,0,0
16931,11,1,0,3,25,0,3,0,0,2,1.0,3,1,2,1.0,1.0,3,0,0
12558,11,1,0,4,27,0,0,1,0,0,1.0,3,0,0,0.0,0.0,3,0,0
33371,14,0,0,3,3,0,4,1,0,1,1.0,3,2,1,1.0,1.0,2,0,0
3853,11,1,0,0,20,0,5,1,0,2,1.0,2,2,1,1.0,0.5,3,0,1
14560,11,1,1,2,20,0,3,1,0,0,1.0,1,4,2,1.0,1.0,26,0,0
4195,7,1,0,0,20,0,4,1,0,0,1.0,2,2,1,1.0,0.5,7,0,1
37308,14,1,0,3,20,0,3,1,0,2,1.0,3,3,1,1.0,1.0,12,0,0
21463,11,1,0,1,25,0,1,1,0,2,1.0,2,4,2,1.0,0.5,3,0,1
26464,11,1,0,0,20,0,2,0,0,1,1.0,3,2,2,1.0,1.0,7,0,0
1723,11,1,0,2,15,0,2,1,0,0,1.0,3,2,1,1.0,0.5,17,0,0
27565,3,1,0,3,30,0,3,1,0,1,0.0,3,1,1,1.0,1.0,1,0,0
306,11,1,0,1,22,4,1,1,0,1,1.0,3,3,1,1.0,0.5,21,0,0
29456,17,0,0,3,20,2,4,1,0,2,1.0,1,4,2,1.0,1.0,14,0,0
23829,11,1,0,4,25,0,4,1,0,2,1.0,1,4,2,1.0,1.0,3,0,0
31519,14,1,0,1,29,0,2,0,1,0,1.0,1,4,2,0.0,0.5,14,0,0
36641,3,1,0,0,20,0,4,1,0,0,1.0,3,3,1,1.0,1.0,3,0,0
32743,11,1,1,0,29,1,4,1,1,0,1.0,3,4,2,1.0,1.0,14,0,0
18539,14,1,0,1,20,2,5,1,1,3,0.0,2,1,1,0.0,0.5,28,0,0
3666,11,0,0,0,20,0,1,1,0,2,1.0,2,2,1,1.0,0.5,17,0,1
25124,11,1,0,1,27,0,4,1,0,2,1.0,1,1,2,1.0,1.0,3,0,0
19436,6,1,0,0,20,0,1,1,0,2,1.0,1,4,2,1.0,0.5,21,0,1
35242,11,1,0,4,20,2,5,1,0,2,1.0,2,3,1,1.0,0.5,12,0,0
9653,11,1,0,4,2,0,0,1,0,0,1.0,3,0,0,0.0,0.0,17,0,0
23866,13,1,0,2,26,0,5,1,0,3,1.0,1,5,1,1.0,1.0,13,0,0
19894,11,1,0,1,20,1,2,1,0,0,1.0,2,2,1,0.0,0.0,14,0,0
2983,14,1,0,2,30,0,1,0,0,1,1.0,3,3,1,1.0,0.5,1,0,0
5847,6,0,0,1,20,0,1,1,0,1,1.0,2,3,1,1.0,0.5,21,0,1
37466,16,1,0,3,20,4,3,1,0,1,1.0,2,3,1,0.0,0.5,14,0,0
10153,11,1,0,4,20,0,0,1,0,0,1.0,3,0,0,0.0,0.0,21,0,0
38146,2,1,0,0,14,0,4,1,0,2,1.0,2,4,1,1.0,1.0,1,0,0
29659,13,1,1,4,0,0,5,1,0,1,1.0,1,3,1,0.0,1.0,13,0,0
11915,11,1,0,4,25,0,0,1,0,0,1.0,3,0,0,0.0,0.0,3,0,0
7852,14,0,0,4,20,0,0,1,0,0,1.0,0,0,0,0.0,0.0,27,0,0
24800,14,1,0,3,6,0,3,1,0,3,1.0,1,5,2,0.0,0.0,2,0,0
28305,9,1,0,3,13,1,1,1,0,0,1.0,1,3,1,1.0,1.0,21,0,1
15463,9,1,0,3,13,1,4,1,0,2,1.0,1,4,1,1.0,1.0,21,0,1
36105,11,1,0,3,6,0,3,1,1,0,1.0,1,3,1,0.0,1.0,2,0,0
20858,1,1,0,1,14,0,3,1,0,2,1.0,3,2,1,0.0,0.5,1,0,0
4295,11,1,0,0,27,0,3,1,0,1,0.0,1,2,1,1.0,0.5,3,0,0
8989,10,1,0,4,20,0,0,1,0,0,1.0,2,0,0,0.0,0.0,1,0,0
17704,14,1,0,3,20,0,4,1,1,0,1.0,3,4,1,1.0,1.0,17,0,0
5881,11,1,0,0,20,0,4,1,0,0,1.0,2,2,1,1.0,0.5,10,0,1
5105,11,1,0,0,27,0,3,1,0,2,1.0,1,4,1,1.0,0.5,3,0,1
9436,3,1,0,4,6,0,0,1,0,0,1.0,3,0,0,0.0,0.0,2,0,0
11737,11,1,0,4,27,0,0,2,0,0,1.0,1,0,0,0.0,0.0,3,0,1
2461,11,0,1,0,20,0,2,1,2,0,1.0,2,4,2,1.0,0.5,1,0,0
23782,1,1,0,3,6,0,3,1,0,1,1.0,3,2,1,0.0,0.5,2,0,0
2909,14,1,0,2,20,0,3,1,0,4,1.0,3,6,1,1.0,0.5,16,0,0
26180,13,1,0,3,20,0,5,1,1,2,1.0,2,5,1,1.0,1.0,3,0,0
38742,11,1,0,3,20,0,4,0,0,2,1.0,3,4,2,1.0,0.5,28,0,0
2093,11,0,0,4,20,0,0,0,0,1,1.0,1,3,1,1.0,0.5,28,0,0
29905,17,0,0,3,20,2,4,1,0,1,1.0,2,3,2,1.0,1.0,14,0,0
32958,11,1,0,1,13,4,4,1,0,2,1.0,2,5,1,0.0,0.5,21,0,0
31567,3,1,0,3,30,0,3,1,0,2,1.0,3,2,1,1.0,1.0,1,0,0
15778,7,1,0,3,4,0,5,1,0,0,1.0,2,2,1,1.0,1.0,14,0,1
5046,10,0,0,0,27,0,3,1,0,0,1.0,2,1,1,1.0,0.5,3,0,0
32613,11,1,0,3,27,0,4,0,0,1,1.0,3,3,2,1.0,1.0,3,0,0
10218,11,1,0,4,29,0,0,1,0,0,1.0,3,0,0,0.0,0.0,14,0,0
3336,10,1,0,2,27,0,3,1,0,3,1.0,2,1,1,1.0,0.5,3,0,0
21777,18,1,0,1,15,0,2,1,0,1,1.0,2,3,2,1.0,1.0,17,0,1
26354,17,1,1,1,22,2,4,1,1,1,1.0,1,3,2,1.0,1.0,21,0,0
21391,18,1,0,1,15,0,2,1,0,1,1.0,2,4,1,1.0,1.0,17,0,1
31536,1,1,0,1,6,0,3,1,0,1,1.0,3,2,1,0.0,0.5,2,0,0
20104,11,1,0,3,13,2,4,1,0,1,1.0,3,3,1,0.0,0.5,21,0,0
20429,11,1,0,0,20,0,1,1,0,1,1.0,2,3,1,1.0,0.5,28,0,1
9922,10,0,0,4,20,0,0,1,0,0,1.0,2,0,0,0.0,0.0,9,0,0
15660,12,1,0,3,4,0,3,1,0,1,1.0,3,1,2,1.0,1.0,14,0,0
16089,11,1,0,2,27,0,2,1,0,2,1.0,2,5,2,1.0,0.5,3,0,0
28156,8,1,0,1,20,0,2,1,0,2,1.0,3,4,1,1.0,0.5,31,0,1
2962,14,0,0,2,27,0,3,1,0,1,1.0,3,3,2,1.0,0.5,3,0,0
27894,14,1,0,3,3,0,3,1,0,3,1.0,3,2,1,1.0,1.0,2,0,0
29674,16,0,0,1,29,1,3,1,0,0,1.0,2,3,1,0.0,0.0,14,0,0
10416,8,1,0,4,20,0,0,1,0,0,1.0,3,0,0,0.0,0.0,1,0,1
13638,14,1,0,3,18,0,2,1,0,0,1.0,3,3,2,1.0,1.0,2,0,0
1329,11,1,0,1,18,1,2,1,0,0,1.0,3,3,1,1.0,0.5,2,0,0
5788,14,0,0,2,20,0,2,0,0,2,1.0,3,2,1,1.0,0.5,16,0,0
18751,11,1,0,1,20,0,1,1,0,0,1.0,2,2,1,1.0,0.5,31,0,1
13857,7,1,0,3,6,0,4,1,0,0,1.0,2,2,1,1.0,1.0,2,0,1
11158,11,1,0,4,20,0,0,1,0,0,1.0,3,0,0,0.0,0.0,27,0,0
24525,14,1,0,3,20,0,2,1,0,0,1.0,3,2,1,1.0,1.0,1,0,0
21871,11,1,0,1,24,0,1,1,0,0,1.0,1,2,1,1.0,0.5,1,0,1
26746,18,1,0,2,15,0,4,1,0,2,1.0,2,4,2,1.0,1.0,17,0,1
13940,11,1,0,3,20,0,3,1,0,1,1.0,1,4,2,0.0,1.0,31,0,0
34763,11,1,1,4,20,0,5,1,0,1,1.0,1,2,2,1.0,0.5,28,0,0
12115,11,1,0,4,18,0,0,0,0,0,1.0,3,0,0,0.0,0.0,2,0,0
19339,1,0,0,3,6,2,3,1,0,2,1.0,3,2,2,0.0,0.5,2,0,0
12918,6,1,0,1,20,0,1,1,0,1,1.0,1,3,1,1.0,0.5,28,0,1
25663,2,1,0,0,27,4,1,1,0,0,1.0,3,3,1,0.0,1.0,3,0,0
19444,11,1,0,1,20,0,2,1,0,1,1.0,2,3,2,1.0,0.5,15,0,1
30029,11,1,0,0,25,0,4,1,0,2,1.0,2,4,1,1.0,0.5,3,0,1
19678,18,1,0,1,20,0,2,1,0,0,1.0,2,2,2,1.0,1.0,7,0,1
4915,8,1,0,1,22,0,1,1,0,2,1.0,2,4,1,1.0,0.5,21,0,1
33266,11,1,0,2,27,0,4,1,0,2,1.0,2,4,1,1.0,1.0,3,0,0
11931,11,1,0,4,25,0,0,1,0,0,1.0,3,0,0,0.0,0.0,3,0,0
15996,11,1,0,2,20,0,2,1,0,1,1.0,1,4,1,1.0,1.0,31,0,0
35366,3,1,0,1,27,0,3,1,0,3,1.0,1,6,1,1.0,1.0,3,0,0
1130,11,0,0,1,20,0,2,1,0,0,1.0,1,3,1,1.0,0.5,17,0,0
36359,1,1,0,3,6,0,3,1,0,1,1.0,3,2,1,0.0,0.5,2,0,0
1390,10,1,0,1,29,2,3,1,0,2,1.0,2,2,1,1.0,0.5,14,0,0
27147,17,1,0,0,20,2,4,1,0,1,1.0,1,3,2,1.0,1.0,21,0,0
13935,11,1,0,3,20,0,3,1,0,0,1.0,1,3,2,0.0,1.0,31,0,0
26912,13,1,0,2,27,0,5,1,0,0,1.0,1,4,1,1.0,1.0,3,0,0
2939,14,1,0,2,20,0,2,1,0,0,1.0,3,3,1,1.0,0.5,12,0,0
14932,14,1,0,3,20,0,3,1,0,2,1.0,3,1,1,1.0,1.0,4,0,0
11043,11,0,0,4,2,0,0,1,0,0,1.0,2,0,0,0.0,0.0,17,0,1
14587,9,1,0,3,27,2,4,1,0,1,1.0,3,4,1,1.0,1.0,3,0,1
10381,11,1,0,4,20,0,0,1,0,0,1.0,2,0,0,0.0,0.0,10,0,0
21408,11,1,0,4,13,0,4,1,0,2,1.0,3,2,1,1.0,1.0,21,0,1
19675,18,0,0,1,20,0,2,1,0,1,1.0,2,3,2,1.0,1.0,17,0,1
11110,11,1,0,4,6,0,0,1,0,0,1.0,2,0,0,0.0,0.0,2,0,1
1276,10,1,0,1,20,2,2,1,0,2,1.0,2,2,1,1.0,0.5,26,0,0
39276,14,1,0,2,27,0,4,1,0,1,1.0,3,3,2,1.0,1.0,3,0,0
8975,10,1,0,4,29,0,0,1,0,0,1.0,3,0,0,0.0,0.0,14,0,0
28753,11,1,0,3,20,0,3,0,0,0,1.0,3,4,2,1.0,0.5,28,0,0
11229,8,1,0,4,10,0,0,1,0,0,1.0,2,0,0,0.0,0.0,17,0,1
10377,11,1,0,4,13,0,0,1,0,0,1.0,2,0,0,0.0,0.0,21,0,0
11669,11,1,0,4,20,0,0,1,0,0,1.0,1,0,0,0.0,0.0,17,0,0
20668,5,1,0,3,20,0,3,0,0,2,1.0,3,4,2,1.0,1.0,6,0,0
15835,12,0,1,3,30,0,3,0,0,0,1.0,3,2,1,1.0,1.0,1,0,1
25807,2,0,0,1,25,4,1,1,0,1,1.0,3,3,1,0.0,0.5,3,0,0
15974,11,1,0,0,25,0,1,1,0,2,1.0,2,4,1,1.0,0.5,3,0,1
659,11,0,0,4,13,0,2,1,0,4,1.0,3,6,1,1.0,0.5,21,0,0
8189,11,1,0,4,18,0,0,0,0,0,1.0,3,0,0,0.0,0.0,2,0,0
34815,17,1,0,0,20,2,4,1,0,2,1.0,3,4,2,1.0,1.0,17,0,0
11513,11,0,0,4,20,0,0,1,0,0,1.0,1,0,0,0.0,0.0,10,0,0
3294,14,1,0,1,18,0,2,0,0,0,1.0,3,2,1,1.0,0.5,2,0,0
12454,11,1,0,4,20,0,0,1,0,0,1.0,1,0,0,0.0,0.0,33,0,0
2963,14,0,0,2,20,0,2,1,0,2,1.0,3,3,1,1.0,0.5,12,0,0
21879,11,1,0,1,24,0,1,1,0,2,1.0,2,4,1,1.0,0.5,1,0,1
20201,11,1,0,1,25,0,3,1,0,3,1.0,3,2,1,1.0,0.5,3,0,0
11298,10,1,0,4,12,0,0,1,0,0,1.0,3,0,0,0.0,0.0,28,0,0
1572,11,1,0,2,24,0,2,1,0,0,1.0,2,3,1,1.0,0.5,1,0,1
22047,14,1,0,1,20,0,4,1,0,3,1.0,3,3,1,0.0,1.0,12,0,0
13748,11,1,0,3,29,2,3,1,0,3,1.0,1,5,2,0.0,0.5,14,0,0
38810,3,1,0,3,27,0,5,1,0,1,1.0,1,7,1,1.0,1.0,3,0,0
28941,6,1,0,1,22,0,4,1,0,1,1.0,2,4,2,1.0,0.5,21,0,1
32650,16,1,0,3,20,4,4,1,0,1,1.0,2,3,1,0.0,0.5,14,0,0
22427,14,1,0,3,6,0,2,1,0,0,1.0,3,3,2,0.0,0.0,2,0,0
22655,11,1,0,3,6,1,4,1,0,1,1.0,3,4,1,1.0,1.0,2,0,1
81,10,1,0,3,13,1,3,1,0,0,1.0,2,1,1,1.0,0.5,21,0,0
32365,5,1,0,3,24,0,4,0,0,2,1.0,3,4,2,1.0,1.0,1,0,0
38097,11,0,0,4,20,1,3,1,0,1,1.0,1,3,1,0.0,0.5,28,0,0
26774,14,1,0,3,3,0,3,1,0,2,1.0,3,2,1,1.0,1.0,2,0,0
16956,12,1,0,4,20,0,3,1,1,0,1.0,3,1,2,0.0,1.0,7,0,0
22543,14,1,0,3,20,2,3,2,0,1,1.0,2,3,2,1.0,1.0,21,0,0
32345,14,1,0,1,20,0,4,1,0,2,1.0,3,3,2,1.0,1.0,12,0,0
11328,11,0,0,4,29,0,0,1,0,0,1.0,2,0,0,0.0,0.0,14,0,0
1391,10,1,0,1,29,2,3,1,0,2,1.0,2,2,1,1.0,0.5,14,0,0
4487,10,0,0,3,20,0,3,1,0,1,1.0,2,1,1,1.0,0.5,9,0,0
26660,1,0,0,3,13,0,3,1,0,1,1.0,3,1,1,0.0,0.5,21,0,0
13988,8,1,0,1,27,0,1,1,0,1,1.0,2,3,1,1.0,0.5,3,0,1
31982,11,1,0,1,13,0,3,1,0,1,1.0,3,2,1,0.0,0.5,21,0,0
22067,18,1,0,1,15,0,2,1,0,0,1.0,2,4,2,1.0,1.0,17,0,1
17402,18,1,0,0,23,0,2,1,0,1,1.0,2,3,1,1.0,1.0,3,0,1
1536,10,1,0,3,30,2,2,1,0,3,1.0,2,2,1,1.0,0.5,1,0,0
27529,18,1,0,1,15,0,4,1,0,1,1.0,2,4,2,1.0,1.0,17,0,1
6412,14,1,0,0,26,0,0,1,0,1,1.0,2,1,1,1.0,0.5,13,0,0
31977,11,1,0,1,13,0,3,1,0,2,1.0,3,2,1,0.0,0.5,21,0,0
15085,11,1,0,1,20,1,3,1,0,2,1.0,3,1,1,0.0,0.5,2,0,0
18964,18,1,0,0,15,0,2,1,0,2,1.0,2,4,2,1.0,1.0,17,0,1
35265,14,1,0,3,3,0,4,1,0,2,1.0,3,3,1,1.0,1.0,2,0,0
386,14,1,0,1,20,0,3,1,0,3,1.0,2,1,1,1.0,0.5,1,0,0
32935,3,1,0,1,14,0,4,1,0,3,1.0,3,9,1,1.0,1.0,1,0,0
20032,7,1,0,3,6,0,4,1,1,0,1.0,2,2,1,1.0,1.0,2,0,1
23454,17,1,0,3,20,2,4,1,0,1,1.0,3,3,2,1.0,1.0,21,0,0
10073,11,1,0,4,20,0,0,1,0,0,0.0,0,0,0,0.0,0.0,2,0,0
22295,18,1,0,0,15,0,2,1,0,0,1.0,2,2,2,1.0,1.0,17,0,1
27934,14,1,0,2,12,0,3,1,0,0,1.0,3,2,1,1.0,1.0,28,0,0
6610,11,1,0,3,20,0,3,1,0,2,1.0,1,4,1,1.0,0.5,12,0,1
33839,11,1,0,2,20,0,3,1,0,1,1.0,3,3,1,1.0,1.0,27,0,0
1705,11,1,0,2,15,0,2,0,0,1,1.0,3,3,1,1.0,0.5,17,0,0
3139,11,1,0,0,10,0,2,1,0,2,1.0,2,2,1,1.0,0.5,17,0,1
30470,5,1,0,3,10,0,3,0,0,2,1.0,3,5,2,1.0,1.0,17,0,0
4302,11,1,0,0,20,0,3,1,0,2,1.0,3,4,1,1.0,0.5,31,0,0
4150,11,1,1,0,12,0,3,1,0,1,1.0,2,1,2,1.0,0.5,28,0,1
12311,11,1,0,4,29,0,0,1,0,0,1.0,2,0,0,0.0,0.0,14,0,0
13621,11,1,0,1,10,0,1,1,0,2,1.0,3,4,1,1.0,0.5,17,0,1
14946,7,1,0,3,20,0,4,1,0,0,1.0,2,2,1,1.0,1.0,2,0,1
15000,11,1,0,2,27,0,2,1,0,1,1.0,2,5,2,1.0,1.0,3,0,0
26917,18,1,0,2,20,0,4,1,0,1,1.0,2,4,2,1.0,0.5,7,0,1
14012,8,1,0,0,22,0,1,1,0,0,1.0,2,3,1,1.0,0.5,21,0,1
8132,11,1,0,4,24,0,0,1,0,0,1.0,3,0,0,0.0,0.0,1,0,0
15488,7,1,0,3,20,0,4,1,0,0,1.0,2,2,1,1.0,1.0,7,0,1
18298,8,1,0,0,10,0,3,1,1,3,1.0,3,5,1,1.0,0.5,17,0,1
31821,14,1,0,2,20,0,4,1,0,1,1.0,3,3,2,1.0,1.0,25,0,0
25804,18,1,0,0,15,0,4,1,0,1,1.0,2,4,2,1.0,1.0,17,0,1
21758,14,0,0,1,20,2,4,1,0,1,1.0,2,3,2,1.0,1.0,21,0,0
39090,11,1,0,3,20,0,3,1,0,1,1.0,2,3,2,0.0,1.0,12,0,0
35201,11,1,0,3,32,0,4,0,0,0,1.0,2,4,2,1.0,0.5,3,0,0
308,11,0,0,2,20,0,1,1,0,0,1.0,2,2,1,1.0,0.5,21,0,0
12941,14,1,0,1,27,0,1,1,0,0,1.0,3,3,2,0.0,1.0,3,0,0
8343,11,1,0,4,20,0,0,1,0,0,1.0,3,0,0,0.0,0.0,10,0,1
16776,12,1,1,1,18,0,3,0,0,2,1.0,3,1,2,0.0,0.5,2,0,1
30187,14,1,0,3,26,0,4,1,0,2,1.0,3,1,1,1.0,1.0,13,0,0
25674,6,1,0,1,14,0,2,1,0,2,1.0,1,4,1,1.0,0.5,1,0,1
17554,7,1,0,3,20,0,4,1,0,1,1.0,2,2,1,1.0,1.0,7,0,1
5089,10,1,0,3,27,0,2,1,0,2,1.0,2,1,1,1.0,0.5,3,0,0
30469,5,1,0,3,32,0,3,0,0,1,1.0,3,5,2,1.0,1.0,3,0,0
24249,11,1,0,0,27,0,4,1,0,1,1.0,2,3,2,1.0,1.0,3,0,1
23257,18,1,0,3,15,0,3,1,0,2,1.0,2,4,2,1.0,1.0,17,0,1
17826,8,0,0,1,14,0,4,1,0,2,1.0,2,4,1,1.0,0.5,1,0,1
5666,11,1,0,3,6,1,3,1,0,2,1.0,2,5,2,1.0,0.5,2,0,0
32149,14,1,0,3,20,0,4,1,0,2,1.0,2,4,2,0.0,1.0,17,0,0
39087,11,0,0,3,22,0,4,1,0,1,1.0,2,3,2,0.0,1.0,21,0,0
12834,11,0,0,4,20,0,0,1,0,0,1.0,1,0,0,0.0,0.0,25,0,0
35142,1,1,0,3,29,0,3,1,0,1,1.0,3,2,1,0.0,0.5,14,0,0
22000,18,0,0,1,15,0,2,1,0,1,1.0,2,3,2,1.0,1.0,17,0,1
14328,6,1,0,1,10,0,1,1,0,2,1.0,1,4,1,1.0,0.5,17,0,1
21145,14,1,0,3,27,0,2,1,0,2,1.0,3,2,1,1.0,1.0,3,0,0
17673,9,0,0,3,6,1,4,1,0,4,1.0,1,5,1,1.0,1.0,2,0,1
17736,11,1,1,2,20,0,4,1,0,3,1.0,2,5,2,0.0,0.5,10,0,0
35967,3,1,0,1,27,0,5,2,0,1,1.0,1,1,2,1.0,1.0,3,0,0
17730,11,0,0,1,25,0,2,1,0,1,1.0,2,3,1,1.0,0.5,3,0,1
14511,11,0,0,3,13,4,1,1,0,2,1.0,3,4,1,0.0,1.0,21,0,0
12567,11,0,0,4,18,0,0,1,0,0,1.0,3,0,0,0.0,0.0,2,0,0
18900,14,0,0,3,20,0,3,1,0,3,1.0,3,2,2,1.0,1.0,17,0,0
26960,11,1,0,4,29,0,3,1,0,0,1.0,3,4,2,1.0,1.0,14,0,0
10247,14,1,0,4,20,0,0,0,0,0,1.0,3,0,0,0.0,0.0,3,0,0
28990,6,1,0,1,20,0,4,1,0,2,1.0,2,4,2,1.0,0.5,7,0,1
6176,11,1,0,1,20,1,1,0,0,0,1.0,3,2,2,1.0,0.5,28,0,0
12995,11,1,0,3,29,0,2,0,0,0,1.0,3,4,2,0.0,1.0,14,0,0
10947,11,1,0,4,27,0,0,1,0,0,1.0,2,0,0,0.0,0.0,3,0,0
31631,14,1,0,3,13,0,4,1,0,0,1.0,3,2,1,1.0,1.0,21,0,0
23103,11,1,0,1,20,0,3,1,1,0,1.0,3,2,2,1.0,1.0,1,0,0
17207,18,0,0,0,15,0,2,1,0,0,1.0,2,2,2,1.0,1.0,17,0,1
4508,11,1,0,0,27,0,2,1,0,0,1.0,1,3,2,1.0,0.5,3,0,0
19717,18,1,0,3,15,0,2,1,0,1,1.0,2,3,2,1.0,1.0,17,0,1
7353,16,1,0,1,20,0,0,1,0,2,1.0,1,4,1,1.0,0.5,10,0,0
22912,18,0,0,2,15,0,4,1,0,2,1.0,2,4,1,1.0,1.0,17,0,1
8446,14,1,0,4,27,0,0,1,0,0,1.0,2,0,0,0.0,0.0,3,0,0
33089,13,1,0,1,20,0,5,1,0,1,1.0,2,4,1,1.0,1.0,12,0,0
10085,3,1,0,4,20,0,0,1,0,0,1.0,2,0,0,0.0,0.0,12,0,0
