Country,Year,Life Ladder,Log GDP,Social support,Life Expectancy,Choice Freedom,Generosity,Corruption,Positive affect,Negative affect,Government confidence,Population
Argentina,2016,6.427221298217773,10.051456451416016,0.8828191161155701,66.94999694824219,0.8477022051811218,-0.19362443685531616,0.8509244918823242,0.7317351698875427,0.3116464614868164,0.41956183314323425,43590368
Argentina,2017,6.039330005645752,10.068880081176758,0.9066991209983826,67.0,0.8319661617279053,-0.18779386579990387,0.8410524725914001,0.715182363986969,0.2917172610759735,0.3054302930831909,44044811
Argentina,2018,5.792796611785889,10.032198905944824,0.8999115824699402,67.05000305175781,0.8458946943283081,-0.21236257255077362,0.8552552461624146,0.7320699095726013,0.32050207257270813,0.2613522708415985,44494502
Argentina,2019,6.0855607986450195,10.001797676086426,0.896370530128479,67.0999984741211,0.8170526027679443,-0.2126452624797821,0.8304597735404968,0.7349058389663696,0.31905484199523926,0.27385300397872925,44938712
Armenia,2015,4.3483195304870605,9.334444046020508,0.7225510478019714,66.0,0.5510266423225403,-0.20382288098335266,0.901462197303772,0.5268528461456299,0.43794772028923035,0.17092786729335785,2925559
Armenia,2016,4.325471878051758,9.332829475402832,0.7092183232307434,66.2750015258789,0.6109869480133057,-0.17161816358566284,0.9214210510253906,0.5159894227981567,0.4372278153896332,0.18471303582191467,2936147
Armenia,2017,4.287736415863037,9.40221118927002,0.6979249119758606,66.55000305175781,0.6136970520019531,-0.14810261130332947,0.8646833300590515,0.5524067282676697,0.4371487498283386,0.2469009906053543,2944789
Armenia,2018,5.062448501586914,9.450546264648438,0.8144490122795105,66.82499694824219,0.8076436519622803,-0.16389451920986176,0.6768263578414917,0.5354028344154358,0.4548402726650238,0.6708276271820068,2951741
Armenia,2019,5.488086700439453,9.521770477294922,0.7816038727760315,67.0999984741211,0.8443241119384766,-0.17374123632907867,0.583472728729248,0.5365626215934753,0.43046340346336365,0.6480663418769836,2957728
Australia,2015,7.309060573577881,10.769942283630371,0.951861560344696,70.5999984741211,0.9218710064888,0.3300289213657379,0.35655438899993896,0.7495036721229553,0.20963697135448456,0.4785568416118622,23815995
Australia,2016,7.250080108642578,10.781371116638184,0.9423342347145081,70.67500305175781,0.9223157167434692,0.23669762909412384,0.39854511618614197,0.7358955144882202,0.23608578741550446,0.45273175835609436,24190907
Australia,2017,7.25703763961792,10.787224769592285,0.9499578475952148,70.75,0.9105501770973206,0.31551387906074524,0.41134652495384216,0.7281498312950134,0.22536097466945648,0.45340695977211,24601860
Australia,2018,7.176993370056152,10.800168991088867,0.9401372671127319,70.82499694824219,0.9160281419754028,0.14467553794384003,0.40464749932289124,0.7059827446937561,0.18745636940002441,0.46883687376976013,24982688
Australia,2019,7.233994960784912,10.805864334106445,0.9427743554115295,70.9000015258789,0.9175369143486023,0.11874914914369583,0.43020865321159363,0.726976215839386,0.2021900713443756,0.46870002150535583,25365745
Austria,2015,7.076447010040283,10.875664710998535,0.9281103014945984,70.4000015258789,0.9003051519393921,0.09664205461740494,0.5574796199798584,0.747707724571228,0.16446903347969055,0.4547898769378662,8642699
Austria,2016,7.04807186126709,10.884549140930176,0.9263185858726501,70.5250015258789,0.88851398229599,0.07755503803491592,0.5236409902572632,0.7134508490562439,0.19742384552955627,0.4326382279396057,8736668
Austria,2017,7.293727874755859,10.899937629699707,0.9062178134918213,70.6500015258789,0.890030562877655,0.13100755214691162,0.5183038115501404,0.6988893747329712,0.18026871979236603,0.43590793013572693,8797566
Austria,2018,7.396001815795898,10.919775009155273,0.9116681218147278,70.7750015258789,0.9041119813919067,0.05133770778775215,0.5230605602264404,0.6946277022361755,0.22605879604816437,0.4886787235736847,8840521
Austria,2019,7.195361137390137,10.930130004882812,0.9644888043403625,70.9000015258789,0.9034276604652405,0.057653140276670456,0.4570888876914978,0.7273411154747009,0.20516973733901978,0.5123382806777954,8879920
Azerbaijan,2015,5.146774768829346,9.605931282043457,0.7857027649879456,63.099998474121094,0.7642894983291626,-0.19917234778404236,0.615552544593811,0.5204299688339233,0.2061142772436142,0.7884871959686279,9649341
Azerbaijan,2016,5.303894996643066,9.563261985778809,0.777271032333374,63.224998474121094,0.7125731706619263,-0.20554044842720032,0.6067708134651184,0.5088365077972412,0.19111719727516174,0.7340521216392517,9757812
Azerbaijan,2017,5.152279376983643,9.555447578430176,0.7870393991470337,63.349998474121094,0.7310304641723633,-0.2265329658985138,0.6525390148162842,0.511526882648468,0.19831866025924683,0.7665834426879883,9854033
Azerbaijan,2018,5.167995452880859,9.56167221069336,0.7812299132347107,63.474998474121094,0.772449254989624,-0.2330225259065628,0.5612062811851501,0.5270726680755615,0.19139166176319122,0.8343719244003296,9939771
Azerbaijan,2019,5.173389434814453,9.577898979187012,0.886756420135498,63.599998474121094,0.8542485237121582,-0.21577678620815277,0.4572606682777405,0.576897144317627,0.16392025351524353,0.8578453660011292,10024283
Bangladesh,2015,4.633473873138428,8.216117858886719,0.6014682650566101,63.79999923706055,0.8147962689399719,-0.06859617680311203,0.7206009030342102,0.543083906173706,0.2257537543773651,0.7606115341186523,156256287
Bangladesh,2016,4.556140899658203,8.273883819580078,0.6491169333457947,63.92499923706055,0.8747004866600037,-0.0889299064874649,0.6878536343574524,0.43662789463996887,0.23502245545387268,0.8454290628433228,157977151
Bangladesh,2017,4.3097710609436035,8.333439826965332,0.7125527858734131,64.05000305175781,0.8962171673774719,0.011368843726813793,0.6350144743919373,0.4364970326423645,0.21350575983524323,0.8766464591026306,159685421
Bangladesh,2018,4.4992170333862305,8.398602485656738,0.7055560350418091,64.17500305175781,0.9014708399772644,-0.04364433512091637,0.7014212012290955,0.43296489119529724,0.3612377941608429,0.8316931128501892,161376713
Bangladesh,2019,5.1142168045043945,8.466684341430664,0.6731721758842468,64.30000305175781,0.9019366502761841,-0.05184822902083397,0.6560046076774597,0.4326653778553009,0.36947154998779297,0.8879908323287964,163046173
Belarus,2015,5.718907833099365,9.818078994750977,0.9240726232528687,65.0999984741211,0.6227534413337708,-0.09320271015167236,0.6686781644821167,0.5457346439361572,0.1843099594116211,0.5200240612030029,9461076
Belarus,2016,5.177899360656738,9.79161262512207,0.926551103591919,65.32499694824219,0.6582288146018982,-0.12735456228256226,0.6640551686286926,0.5026974081993103,0.1821061223745346,0.45266902446746826,9469379
Belarus,2017,5.552915096282959,9.817717552185059,0.9002557992935181,65.55000305175781,0.6209792494773865,-0.12349504232406616,0.6541134119033813,0.5017356872558594,0.23276807367801666,0.44791629910469055,9458989
Belarus,2018,5.23376989364624,9.850861549377441,0.9045692682266235,65.7750015258789,0.6436023712158203,-0.17650361359119415,0.7184554934501648,0.40888357162475586,0.23572862148284912,0.4212786853313446,9438785
Belarus,2019,5.821453094482422,9.866782188415527,0.9167404770851135,66.0,0.656933605670929,-0.18811047077178955,0.5459047555923462,0.5589894652366638,0.18982140719890594,0.46081259846687317,9419758
Belgium,2015,6.904219150543213,10.808846473693848,0.8852088451385498,70.0,0.8694749474525452,0.05968616530299187,0.4687846302986145,0.7471033334732056,0.23995870351791382,0.45902422070503235,11274196
Belgium,2016,6.948936462402344,10.816370964050293,0.9289640784263611,70.1500015258789,0.865759015083313,-0.058212876319885254,0.4966591000556946,0.7010933756828308,0.25965338945388794,0.41917750239372253,11331422
Belgium,2017,6.928347587585449,10.828584671020508,0.921639084815979,70.30000305175781,0.8568019866943359,0.05211495980620384,0.5430460572242737,0.713402271270752,0.23359769582748413,0.4497319161891937,11375158
Belgium,2018,6.892171859741211,10.842061042785645,0.9298155307769775,70.44999694824219,0.8083866238594055,-0.12704458832740784,0.6304118037223816,0.6817125678062439,0.25029733777046204,0.44194453954696655,11427054
Belgium,2019,6.7721381187438965,10.857924461364746,0.8842304944992065,70.5999984741211,0.7762036323547363,-0.1744726449251175,0.6724975109100342,0.6990424990653992,0.24363084137439728,0.327901154756546,11488980
Benin,2015,3.624664306640625,7.988193511962891,0.43438851833343506,54.29999923706055,0.7333835959434509,-0.026570947840809822,0.850098192691803,0.5546494722366333,0.37339654564857483,0.5143061876296997,10575962
Benin,2016,4.007357597351074,7.993431091308594,0.49281585216522217,54.599998474121094,0.779795229434967,-0.06501008570194244,0.837715744972229,0.5782063007354736,0.45576760172843933,0.6374453902244568,10872072
Benin,2017,4.853180885314941,8.021097183227539,0.4358789920806885,54.900001525878906,0.7268082499504089,-0.06495039910078049,0.7672346234321594,0.5978295803070068,0.4579203426837921,0.6150892972946167,11175192
Benin,2018,5.819827079772949,8.058574676513672,0.5035440325737,55.20000076293945,0.7132640480995178,0.0021492938976734877,0.7465107440948486,0.6253089308738708,0.4678718149662018,0.6392197608947754,11485035
Benin,2019,4.97636079788208,8.097825050354004,0.4421539306640625,55.5,0.770359992980957,-0.016165027394890785,0.6983469724655151,0.6383482813835144,0.4413987696170807,0.6902260184288025,11801151
Bhutan,2015,5.082128524780273,9.218911170959473,0.8475744128227234,62.599998474121094,0.8301015496253967,0.27632516622543335,0.6339557766914368,0.723232626914978,0.3115893006324768,0.9463930130004883,727885
Bolivia,2015,5.834329128265381,8.985246658325195,0.8287057876586914,62.70000076293945,0.8836250901222229,-0.03038417547941208,0.862373948097229,0.7486592531204224,0.39290285110473633,0.4872087836265564,10869732
Bolivia,2016,5.769723415374756,9.012199401855469,0.7959587574005127,62.849998474121094,0.8817487359046936,-0.047643739730119705,0.852592945098877,0.7357291579246521,0.3764122426509857,0.40174227952957153,11031822
Bolivia,2017,5.650552749633789,9.038804054260254,0.7786617875099182,63.0,0.8839049339294434,-0.12130054086446762,0.8192619681358337,0.6552165746688843,0.4339435398578644,0.4276329576969147,11192853
Bolivia,2018,5.91573429107666,9.065954208374023,0.8271594643592834,63.150001525878906,0.8632468581199646,-0.09382153302431107,0.7860445976257324,0.705477774143219,0.3874688744544983,0.3995882272720337,11353140
Bolivia,2019,5.6742706298828125,9.073887825012207,0.7843014001846313,63.29999923706055,0.8813109397888184,-0.08662626892328262,0.8572204113006592,0.7008264660835266,0.4193282127380371,0.3006313145160675,11513102
Bosnia and Herzegovina,2015,5.117177963256836,9.443882942199707,0.6557236313819885,67.0,0.630698025226593,-0.054956696927547455,0.9598536491394043,0.485843688249588,0.28623414039611816,0.1942215859889984,3429362
Bosnia and Herzegovina,2016,5.180865287780762,9.487542152404785,0.8077051043510437,67.05000305175781,0.6334537267684937,0.13343729078769684,0.9573119878768921,0.5659803748130798,0.3040802776813507,0.2121884971857071,3386263
Bosnia and Herzegovina,2017,5.089902400970459,9.529072761535645,0.7752952575683594,67.0999984741211,0.5637986660003662,0.09058371186256409,0.9233430624008179,0.5266396403312683,0.27074551582336426,0.12637971341609955,3351534
Bosnia and Herzegovina,2018,5.887401103973389,9.574061393737793,0.8358895778656006,67.1500015258789,0.6588464379310608,0.12200502306222916,0.9128577709197998,0.5676940679550171,0.2773650586605072,0.2540971636772156,3323929
Bosnia and Herzegovina,2019,6.015522480010986,9.608901023864746,0.8731419444084167,67.19999694824219,0.7215632200241089,0.07789834588766098,0.9629080295562744,0.5446664094924927,0.23806855082511902,0.16797050833702087,3300998
Botswana,2015,3.761964797973633,9.608841896057129,0.8156560659408569,52.79999923706055,0.8571689128875732,-0.10948687046766281,0.8602929711341858,0.6757215857505798,0.2614281475543976,0.8192179203033447,2120716
Botswana,2016,3.498936653137207,9.658525466918945,0.7683027982711792,53.07500076293945,0.8516948819160461,-0.24784991145133972,0.7291718125343323,0.6570554971694946,0.2518365979194641,0.8031308054924011,2159925
Botswana,2017,3.5048811435699463,9.677090644836426,0.7682586312294006,53.349998474121094,0.8173080086708069,-0.2437950223684311,0.7314414978027344,0.6121892333030701,0.27625250816345215,0.7708210945129395,2205076
Botswana,2018,3.4613656997680664,9.694149017333984,0.7949360013008118,53.625,0.817621111869812,-0.24972614645957947,0.8069454431533813,0.6879932880401611,0.26708370447158813,0.7187881469726562,2254067
Botswana,2019,3.4710848331451416,9.701855659484863,0.7736672163009644,53.900001525878906,0.8325426578521729,-0.23460276424884796,0.792079508304596,0.6650498509407043,0.2727217674255371,0.6900695562362671,2303703
Brazil,2015,6.546896934509277,9.620074272155762,0.9066931009292603,64.69999694824219,0.7989352941513062,-0.017049340531229973,0.7713390588760376,0.6870636343955994,0.3246991038322449,0.1985347867012024,204471759
Brazil,2016,6.374817371368408,9.578529357910156,0.912455141544342,64.875,0.8065715432167053,-0.10176480561494827,0.7810927629470825,0.7112862467765808,0.302083820104599,0.264140248298645,206163056
Brazil,2017,6.3329291343688965,9.583600044250488,0.9046942591667175,65.05000305175781,0.7647925615310669,-0.17658188939094543,0.7944573760032654,0.6691171526908875,0.30771690607070923,0.1654902696609497,207833825
Brazil,2018,6.190921783447266,9.593441009521484,0.8815052509307861,65.2249984741211,0.7506090402603149,-0.11879260092973709,0.7632513046264648,0.676684558391571,0.34965625405311584,0.16818664968013763,209469320
Brazil,2019,6.451148986816406,9.59993839263916,0.8991750478744507,65.4000015258789,0.830206036567688,-0.06396348774433136,0.7618405818939209,0.7012503147125244,0.3370513319969177,0.3408500850200653,211049519
Bulgaria,2015,4.865401268005371,9.902898788452148,0.9075170159339905,65.9000015258789,0.6368178129196167,-0.20296187698841095,0.941279947757721,0.5559516549110413,0.21422383189201355,0.24967731535434723,7177991
Bulgaria,2016,4.837560653686523,9.939857482910156,0.9260360598564148,66.0,0.7002655267715454,-0.17282894253730774,0.935988187789917,0.5445662140846252,0.17169985175132751,0.2212417721748352,7127822
Bulgaria,2017,5.096901893615723,9.974409103393555,0.9417545795440674,66.0999984741211,0.6890470385551453,-0.1562936156988144,0.9107997417449951,0.5419514775276184,0.18863734602928162,0.32608795166015625,7075947
Bulgaria,2018,5.098813533782959,10.008121490478516,0.9238532781600952,66.19999694824219,0.7243359088897705,-0.17808492481708527,0.9520144462585449,0.5539103150367737,0.18909098207950592,0.21899589896202087,7025037
Bulgaria,2019,5.108438014984131,10.054742813110352,0.9482043981552124,66.30000305175781,0.8219298720359802,-0.11099708825349808,0.9428064823150635,0.5765827894210815,0.19988831877708435,0.26838183403015137,6975761
Burkina Faso,2015,4.4189300537109375,7.562853813171387,0.7053934931755066,53.400001525878906,0.659102737903595,0.004384739324450493,0.6927239894866943,0.5547075867652893,0.35928764939308167,0.6680771112442017,18110616
Burkina Faso,2016,4.205634593963623,7.591574192047119,0.7644011378288269,53.775001525878906,0.6446815133094788,0.0002443231351207942,0.7205424308776855,0.5900866389274597,0.337300181388855,0.6637113690376282,18646350
Burkina Faso,2017,4.646891117095947,7.6228532791137695,0.784761369228363,54.150001525878906,0.6137747168540955,-0.06250486522912979,0.7274513244628906,0.5798469185829163,0.3538210690021515,0.5406561493873596,19193236
Burkina Faso,2018,4.927236080169678,7.658139705657959,0.6648594737052917,54.525001525878906,0.7207434773445129,-0.012337049469351768,0.7573986053466797,0.6561220288276672,0.342865526676178,0.6222550868988037,19751466
Burkina Faso,2019,4.7408928871154785,7.68501615524292,0.6831023693084717,54.900001525878906,0.6775468587875366,-0.0032770312391221523,0.7293965816497803,0.6562334299087524,0.3647753894329071,0.7036261558532715,20321383
Cambodia,2015,4.162164688110352,8.172270774841309,0.7286102771759033,60.70000076293945,0.9563198089599609,0.21002323925495148,0.8251302242279053,0.7314926981925964,0.39910268783569336,0.7326584458351135,15521435
Cambodia,2016,4.461259365081787,8.223653793334961,0.7459012269973755,60.900001525878906,0.9578214883804321,0.07601789385080338,0.8404168486595154,0.712588369846344,0.39820030331611633,0.7398862242698669,15766290
Cambodia,2017,4.585842132568359,8.275980949401855,0.7650949358940125,61.099998474121094,0.9637746810913086,0.08776573091745377,0.8210229277610779,0.6688399910926819,0.4082838296890259,0.752442479133606,16009413
Cameroon,2015,5.037964820861816,8.180439949035645,0.6463124752044678,51.79999923706055,0.7914285659790039,0.046932153403759,0.8680490255355835,0.623713493347168,0.3464300036430359,0.6136365532875061,23298376
Cameroon,2016,4.816232204437256,8.19819450378418,0.6592997908592224,52.474998474121094,0.7125070095062256,-0.005809222813695669,0.8794505596160889,0.6346314549446106,0.36709338426589966,0.6212210655212402,23926549
Cameroon,2017,5.074051380157471,8.206615447998047,0.6945964097976685,53.150001525878906,0.7669450044631958,-0.030739370733499527,0.8435856103897095,0.6322405338287354,0.3774987459182739,0.5787755250930786,24566070
Cameroon,2018,5.25073766708374,8.21928596496582,0.676825225353241,53.82500076293945,0.8163049817085266,0.03333885222673416,0.884441614151001,0.6296641826629639,0.3556424081325531,0.6452262997627258,25216261
Cameroon,2019,4.936737537384033,8.227604866027832,0.7109647393226624,54.5,0.7115002870559692,-0.009756331332027912,0.817170262336731,0.6063922643661499,0.3263950049877167,0.5462591648101807,25876387
Canada,2015,7.4127726554870605,10.768951416015625,0.9390670657157898,71.0999984741211,0.9314689636230469,0.25065067410469055,0.42715224623680115,0.7917089462280273,0.28628021478652954,0.6441041231155396,35702908
Canada,2016,7.244845867156982,10.76759147644043,0.9243925213813782,71.1500015258789,0.9124239087104797,0.20899316668510437,0.3850904405117035,0.767764687538147,0.2374228686094284,0.6181952953338623,36109487
Canada,2017,7.414868354797363,10.785540580749512,0.9337489604949951,71.19999694824219,0.9451450109481812,0.16081880033016205,0.36203432083129883,0.7993577718734741,0.21798115968704224,0.6527359485626221,36545236
Canada,2018,7.175496578216553,10.79542064666748,0.9227187633514404,71.25,0.9457828998565674,0.10371728986501694,0.37174084782600403,0.772559404373169,0.2593976557254791,0.6104668974876404,37065084
Canada,2019,7.109076499938965,10.799713134765625,0.9253039956092834,71.30000305175781,0.9115256071090698,0.10905562341213226,0.43643441796302795,0.7807215452194214,0.28483375906944275,0.5492809414863586,37601230
Central African Republic,2016,2.693061113357544,6.785017013549805,0.2901841700077057,44.75,0.6240565180778503,0.03381828963756561,0.8590730428695679,0.5507851243019104,0.4942680597305298,0.7487545609474182,4537683
Central African Republic,2017,3.4758620262145996,6.8165202140808105,0.31958913803100586,45.29999923706055,0.6452523469924927,0.07395172119140625,0.8895660042762756,0.6022054553031921,0.5993354916572571,0.6502848863601685,4596023
Chad,2015,4.3226752281188965,7.52677583694458,0.7512522339820862,50.5,0.4743608832359314,-0.028160225600004196,0.8886393904685974,0.592612624168396,0.3584379255771637,0.4458976984024048,14110971
Chad,2016,4.029350280761719,7.430738925933838,0.6162048578262329,50.875,0.52522212266922,0.052641719579696655,0.8197888731956482,0.5635271668434143,0.46756675839424133,0.5130217671394348,14561658
Chad,2017,4.558937072753906,7.369621276855469,0.6606155633926392,51.25,0.6148496866226196,0.008522025309503078,0.7923899292945862,0.5843154191970825,0.538245439529419,0.4735443890094757,15016761
Chad,2018,4.486325263977051,7.362849235534668,0.5772535800933838,51.625,0.6503545641899109,0.02489032782614231,0.7628793120384216,0.5324900150299072,0.543836236000061,0.5774360299110413,15477727
Chad,2019,4.250799179077148,7.364943504333496,0.6404520869255066,52.0,0.5372456908226013,0.05565216392278671,0.8322834968566895,0.5562106966972351,0.46006128191947937,0.5719864964485168,15946882
Chile,2015,6.532749652862549,10.10399341583252,0.8271418809890747,69.4000015258789,0.7688814401626587,0.03628000617027283,0.8115113377571106,0.7521530389785767,0.3327467441558838,0.300492525100708,17969356
Chile,2016,6.579056262969971,10.107707023620605,0.8413881659507751,69.55000305175781,0.6522897481918335,0.09812522679567337,0.8581249713897705,0.7917251586914062,0.2830421030521393,0.20353886485099792,18209072
Chile,2017,6.320119380950928,10.105232238769531,0.8798407912254333,69.69999694824219,0.7901164889335632,-0.024355914443731308,0.8359875082969666,0.7648398876190186,0.2910420894622803,0.26828330755233765,18470435
Chile,2018,6.436220645904541,10.127786636352539,0.8900849223136902,69.8499984741211,0.7885303497314453,-0.06389524042606354,0.8162974119186401,0.7554681301116943,0.27582022547721863,0.3347441554069519,18729166
Chile,2019,5.9422502517700195,10.125333786010742,0.8691219091415405,70.0,0.659176766872406,-0.10685610771179199,0.8604915738105774,0.7405619621276855,0.33724379539489746,0.1525234431028366,18952035
Colombia,2015,6.387571811676025,9.553628921508789,0.8899000287055969,68.30000305175781,0.7908979654312134,-0.10081357508897781,0.8428993225097656,0.8033921122550964,0.2917693853378296,0.27178674936294556,47520667
Colombia,2016,6.233715057373047,9.5606107711792,0.8819003701210022,68.4749984741211,0.8349661231040955,-0.10103028267621994,0.8975538611412048,0.7704694271087646,0.29422277212142944,0.26125118136405945,48175048
Colombia,2017,6.157341957092285,9.558975219726562,0.9092499613761902,68.6500015258789,0.8375546336174011,-0.15781693160533905,0.8750181198120117,0.7902570962905884,0.2993089556694031,0.22188259661197662,48909844
Colombia,2018,5.9835124015808105,9.569052696228027,0.8709704279899597,68.82499694824219,0.8507657647132874,-0.14919063448905945,0.8548209071159363,0.7745379209518433,0.3006241023540497,0.27486950159072876,49661056
Colombia,2019,6.350297927856445,9.587769508361816,0.8725789189338684,69.0,0.8215007185935974,-0.1728561371564865,0.8536461591720581,0.7905794978141785,0.32180628180503845,0.3279810845851898,50339443
Comoros,2018,3.9728195667266846,8.030447959899902,0.6213029623031616,58.724998474121094,0.5601823329925537,0.08570396155118942,0.7937583327293396,0.6884261965751648,0.3374936580657959,0.31727370619773865,832322
Comoros,2019,4.608616352081299,8.02578353881836,0.6320129632949829,58.900001525878906,0.5382615327835083,0.07780899107456207,0.7622324824333191,0.6651622653007507,0.33616289496421814,0.31373485922813416,850891
Costa Rica,2015,6.854004383087158,9.859623908996582,0.8782729506492615,70.0,0.9069256782531738,-0.0650530606508255,0.761419415473938,0.810668408870697,0.28644031286239624,0.2611692547798157,4847805
Costa Rica,2016,7.135617733001709,9.890233039855957,0.9007012844085693,70.0,0.8729719519615173,-0.03842473402619362,0.7805620431900024,0.83001309633255,0.28142228722572327,0.2790275812149048,4899336
Costa Rica,2017,7.225181579589844,9.920690536499023,0.9216971397399902,70.0,0.9356184601783752,-0.08243834972381592,0.7423507571220398,0.7906283140182495,0.2754400670528412,0.4074484407901764,4949955
Costa Rica,2018,7.1410746574401855,9.936565399169922,0.8758724331855774,70.0,0.9418883323669434,-0.11317199468612671,0.7813017964363098,0.8015931844711304,0.3258666396141052,0.4799777865409851,4999443
Costa Rica,2019,6.997618675231934,9.949298858642578,0.9060774445533752,70.0,0.9268301129341125,-0.15232500433921814,0.83562833070755,0.7912708520889282,0.3033272325992584,0.283023864030838,5047561
Croatia,2015,5.205438137054443,10.122007369995117,0.7683634161949158,67.9000015258789,0.6935230493545532,-0.09967302531003952,0.8485455513000488,0.570057213306427,0.29401934146881104,0.3648684024810791,4203604
Croatia,2016,5.41687536239624,10.163705825805664,0.798332154750824,68.07499694824219,0.671970546245575,-0.06787930428981781,0.8840597867965698,0.5689613819122314,0.3365412652492523,0.3033909797668457,4174349
Croatia,2017,5.343165874481201,10.209282875061035,0.7703096866607666,68.25,0.7158222794532776,-0.10784388333559036,0.8915597200393677,0.6182564496994019,0.31648823618888855,0.21100066602230072,4124531
Croatia,2018,5.536271095275879,10.246805191040039,0.9098068475723267,68.42500305175781,0.6908556222915649,-0.1544276773929596,0.9254083037376404,0.5123899579048157,0.2903759777545929,0.24818091094493866,4087843
Croatia,2019,5.625743865966797,10.28657341003418,0.93598872423172,68.5999984741211,0.7393006086349487,-0.14152474701404572,0.9316146373748779,0.5038063526153564,0.26915451884269714,0.2865014374256134,4065253
Cyprus,2015,5.43916130065918,10.447911262512207,0.7695561051368713,71.5999984741211,0.6280348300933838,0.11135827004909515,0.8927951455116272,0.6599417328834534,0.38310641050338745,0.20345471799373627,1160987
Cyprus,2016,5.794618606567383,10.505717277526855,0.7864384651184082,71.80000305175781,0.7562209963798523,-0.03252340108156204,0.8976395130157471,0.6310487985610962,0.3363446891307831,0.3339095115661621,1170189
Cyprus,2017,6.062051296234131,10.54667854309082,0.8186710476875305,72.0,0.8116706609725952,0.04035487025976181,0.8512064218521118,0.6697354316711426,0.30051660537719727,0.31265342235565186,1179685
Cyprus,2018,6.276443004608154,10.58556079864502,0.825573205947876,72.19999694824219,0.7942150235176086,-0.025981448590755463,0.8483372330665588,0.6629883050918579,0.298021137714386,0.3524404466152191,1189262
Cyprus,2019,6.1368327140808105,10.602289199829102,0.7760780453681946,72.4000015258789,0.7400580048561096,-0.011269341222941875,0.8652942180633545,0.6634199619293213,0.29022520780563354,0.32728779315948486,1198574
Czechia,2015,6.608017444610596,10.495941162109375,0.9113625884056091,68.30000305175781,0.8084841966629028,-0.14814624190330505,0.886467456817627,0.6893541216850281,0.20608052611351013,0.43542587757110596,10546059
Czechia,2016,6.735627174377441,10.51907730102539,0.9305928945541382,68.42500305175781,0.850328266620636,-0.1998462975025177,0.9004307389259338,0.7102274894714355,0.20104163885116577,0.4151207208633423,10566332
Czechia,2017,6.789567947387695,10.566816329956055,0.9009689688682556,68.55000305175781,0.8317855000495911,-0.17949222028255463,0.8665249943733215,0.6722728610038757,0.22664979100227356,0.3438708186149597,10594438
Czechia,2018,7.034165382385254,10.594958305358887,0.929163932800293,68.67500305175781,0.7901324033737183,-0.29509443044662476,0.8513822555541992,0.6744130849838257,0.1780681014060974,0.42078331112861633,10629928
Denmark,2015,7.514424800872803,10.876019477844238,0.9597012996673584,70.5,0.9414364099502563,0.2196113020181656,0.19101639091968536,0.8014328479766846,0.21757757663726807,0.579888641834259,5683483
Denmark,2016,7.5577826499938965,10.90015983581543,0.9544515013694763,70.625,0.9482305645942688,0.1353122740983963,0.2098933756351471,0.7860076427459717,0.20758342742919922,0.46766069531440735,5728010
Denmark,2017,7.59370231628418,10.921552658081055,0.9521000981330872,70.75,0.9554163217544556,0.15237276256084442,0.18114756047725677,0.778525173664093,0.20577530562877655,0.5723533034324646,5764980
Denmark,2018,7.648785591125488,10.936294555664062,0.9582188725471497,70.875,0.935437798500061,0.015203915536403656,0.15060743689537048,0.7730328440666199,0.20605280995368958,0.6324784755706787,5793636
Denmark,2019,7.693003177642822,10.953639030456543,0.9577063918113708,71.0,0.963318407535553,0.017636368051171303,0.17415058612823486,0.7968595027923584,0.18107062578201294,0.6329990029335022,5814422
Dominican Republic,2015,5.061862468719482,9.637459754943848,0.893197774887085,63.20000076293945,0.8560253381729126,-0.06686744093894958,0.7552881836891174,0.6953850984573364,0.29525309801101685,0.4470338523387909,10281675
Dominican Republic,2016,5.238698482513428,9.690703392028809,0.8947534561157227,63.400001525878906,0.8727124333381653,-0.08166591078042984,0.7371829748153687,0.7252313494682312,0.2780951261520386,0.5494248270988464,10397738
Dominican Republic,2017,5.605202674865723,9.725279808044434,0.8943681120872498,63.599998474121094,0.8553590178489685,-0.123023122549057,0.7604896426200867,0.7100050449371338,0.27474552392959595,0.4599013328552246,10513111
Dominican Republic,2018,5.433215618133545,9.781986236572266,0.8619863390922546,63.79999923706055,0.8666415810585022,-0.15190866589546204,0.7622735500335693,0.7193699479103088,0.29140302538871765,0.42177101969718933,10627147
Dominican Republic,2019,6.004237174987793,9.820806503295898,0.8840898871421814,64.0,0.8774062395095825,-0.12432494759559631,0.7456153631210327,0.7470079064369202,0.2640541195869446,0.40869858860969543,10738957
Ecuador,2015,5.964075088500977,9.383989334106445,0.8558892011642456,67.5,0.8008704781532288,-0.11516298353672028,0.6658275127410889,0.8164869546890259,0.32294610142707825,0.5223472118377686,16212022
Ecuador,2016,6.1154375076293945,9.354580879211426,0.8423520922660828,67.75,0.846336305141449,-0.016446880996227264,0.7740841507911682,0.8068519234657288,0.36524659395217896,0.4744277894496918,16491116
Ecuador,2017,5.8395185470581055,9.360302925109863,0.8489417433738708,68.0,0.8791281580924988,-0.1682562530040741,0.7335887551307678,0.793201208114624,0.31434348225593567,0.6405128836631775,16785356
Ecuador,2018,6.128010272979736,9.355457305908203,0.8513450026512146,68.25,0.8693637251853943,-0.10038673132658005,0.8307431936264038,0.8174198865890503,0.328171044588089,0.40208518505096436,17084359
